centre_code,centre_name,city,state,pin,lat,lon,pin_place,pin_state,source
IND577432AAA,Thirthahalli_NadthiCx_D (Karnataka),Thirthahalli,Karnataka,577432,13.727099999999998,75.19500000000001,"Heggodu, Basavani, Dooravasapura, Bharathipura, Untoorkatte, Thirthahalli Town, Kuruvalli Ndt, Sankadahole, Ramakrishnapura, Seebinakere, Kadathur, Chakkodabylu, Malalur, Thirthahalli",Karnataka,geonames-pin
IND603001AAA,Chennai_Chnglptu_DC (Tamil Nadu),Chennai,Tamil Nadu,603001,12.6868,79.9648,"Chengalpattu Cutcherry, Chengalpattu Med.College, Chengalpattu H.O",Tamil Nadu,geonames-pin
IND625516AAA,Cumbum_LFRoad_D (Tamil Nadu),Cumbum,Tamil Nadu,625516,9.7365,77.2847,"Surulipatti, Kullappagoundanpatti, Karunagamuthanpatti, Gandhinagar (Cumbum), Cumbum (Theni)",Tamil Nadu,geonames-pin
IND680587AAA,Pazhayannur_AlathurRD_D (Kerala),Pazhayannur,Kerala,680587,10.665283333333331,76.42360000000001,"Kallepadam, Kumbalacode, Vadakkethara, Pazhayannur, Chelakode, Vennur",Kerala,geonames-pin
IND607001AAA,Cuddalore_KtsiGrsm_D (Tamil Nadu),Cuddalore,Tamil Nadu,607001,11.757933333333334,79.76548333333334,"Cuddalore Court Buildings, Cuddalore H.O, Manjakkuppam, Semmandalam, Fort St.David, Cuddalore Public Offices",Tamil Nadu,geonames-pin
IND202001AAB,Aligarh_KhirByps_I (Uttar Pradesh),Aligarh,Uttar Pradesh,202001,27.9165,78.06455555555556,"Industrial Area Aligarh, Aligarh H.O, Sarai Kutub, Naurangabad, Kutchery (Aligarh), Aligarh City, Bannadevi, Civil Court (Aligarh), Delhi Gate (Aligarh), D S College, Form Press, Gandhi Eye Hospital, I T I Road, Jaiganj, Madar Darwaja, Mahavir Ganj, Manik Chowk, Ramghat Road, Rasal Ganj, Sarai Khirni, Sarai Labaria, Sasni Gate, Subhash Road (Aligarh), T R M M Aligarh, Upperkot, Vishnupuri, Dodhpur",Uttar Pradesh,geonames-pin
IND483501AAA,Katni_Bargawan_DC (Madhya Pradesh),Katni,Madhya Pradesh,483501,23.82253023255814,80.33703720930232,"Kanti, Hardua, Deodongra, Ganeshpur, Majhgawan, Hathkuri, Bhadora, Kuthla, Katni H.O, Katni Collectorate, Chapna, Katni Bhatta Mohalla, Badkhera, Katni Rubber, Katni Purani Basti, Katni New Yard, Katni Bazar, Kanhwara Kalan, Basadi, Deori Hatai, Hirapur Kaudia, Jhinjhari, Juhla, Kailwara Kala, Bhainswahi, Ghughara, Bilhari, Tilgawan, Dithwara, Science College, Chaka, Katangi Kala, Nanhwara Sejha, Nigehra, Badera, Sugwan, Kailwara Khurd, Deogaon, Katni R.S., Kanhwara, Gulwara, Nitarra, Mohas",Madhya Pradesh,geonames-pin
IND388620AAB,Khambhat_MotvdDPP_D (Gujarat),Khambhat,Gujarat,388620,22.43887692307692,72.76639230769231,"Khambhat, Budhej, Metpur, Rangpur, Laxmipura, Daheda, Chitari Bazar, Lunej, Malu, Jinaj, Pith Baza- Khambhat, Shakarpur, Nagra",Gujarat,geonames-pin
IND521105AAA,HanumanJNC_VijywdRD_D (Andhra Pradesh),HanumanJNC,Andhra Pradesh,521105,16.603355555555556,80.86391111111112,"Bapulapadu, Koyyuru, Sitaramapuram, Bommuluru, Serinarasannapalem, Medicherla, Hanuman Junction, Pallerlamudi, Perikeedu Bridge",Andhra Pradesh,geonames-pin
IND574227AAA,Moodbidri_MrdiVlge_D (Karnataka),Moodbidri,Karnataka,574227,13.02107142857143,75.12217142857142,"Hosabettu, Sampige, Alangar, Vidyagiri (Moodbidri), Moodbidri, Thodar, Ashwathapura",Karnataka,geonames-pin
IND610001AAA,Thiruvarur_Bypasrd_D (Tamil Nadu),Thiruvarur,Tamil Nadu,610001,10.6797,79.53599999999999,"Tiruvarur North, Madapuram, Tiruvarur H.O, Dakshinamurthi Mutt, Meiporul Nagar, Kodikalpalayam, New Street",Tamil Nadu,geonames-pin
IND741165AAB,Nazirpur_Central_D_1 (West Bengal),Nazirpur,West Bengal,741165,23.1253,88.5469,"Goas, Gopalpur, Tarakganj, Mrigi, Rahamatpur, Topla, Amiya Narayanpur, Barbakpur, Fajil Nagar, Kishorepur, Nandanpur, Nazirpur (Nadia)",West Bengal,geonames-pin
IND422103AAC,Sinnar_Central_D_1 (Maharashtra),Sinnar,Maharashtra,422103,20.141526315789477,74.08588421052632,"Vadangli, Devpur, Konambe, Somthane, Sonambe, Pimpale, Panchale, Manegaon, Baragaonpimpri, Nimgaon (Sinnar), Lonarwadi, Tamaswadi, Mhalsakore, Madhmeshwar, Dhondbhar, Dubera, Patole, Sinnar, Thangaon",Maharashtra,geonames-pin
IND261001AAA,Sitapur_Chowk_D (Uttar Pradesh),Sitapur,Uttar Pradesh,261001,27.501938095238096,80.67697857142858,"Belgawan, Daranagar, Nai Basti (Sitapur), Ramkot, Keshavpur, 27 Bn. P.A.C., Indrauli, Tareenpur, Jar, Banzariya, Kasimpur, Imaliya Sultanpur, Humaunpur, R.P.V., Old Town (Sitapur), Naveen Mandi, Jail Road (Sitapur), Dhouremau, Vijay Laxmi Nagar, Baseti, Sitapur City, Xi Bn. P.A.C., Angarasi, Second Bn. P.A.C., Padrakha, Mainasi Saraiyan, Reseura Form, Sitapur H.O, Lilsi, Koriya Udaipur, Khagesiamau, Lohar Bagh, Avas Vikas Colony (Sitapur), Bus Stand, Eye Hospital, Neri Kalan, Mirzapur, Sahsapur, Alamnagar, Ailiya, Sitapur Kutchehry, Chinhara",Uttar Pradesh,geonames-pin
IND792103AAB,Namsai_HelipadRD_D (Arunachal Pradesh),Namsai,Arunachal Pradesh,792103,27.721858333333333,96.14414166666668,"Innao, Udaipur, Lathao, Namsai, Jaipur, Nanam, Manmao, Nampong, Kumsai, Diyun, Wingko, Piyong",Arunachal Pradesh,geonames-pin
IND515401AAB,Gooty_StatonRd_D (Andhra Pradesh),Gooty,Andhra Pradesh,515401,14.64219375,77.62478125,"Kothapeta(Gooty), Pedoddi, Isurallapalli, Gootyanantapur, Thondapadu, Pathakothacheruvu, Konganapalli, Kojjepalli, Gooty Bazaar, Jakkalacheruvu, Gollaladoddi, Gooty, Y.T.Cheruvu, Nagasamudram, Brahmanapalli, Rajapuram",Andhra Pradesh,geonames-pin
IND572201AAB,Tiptur_YTRd_D (Karnataka),Tiptur,Karnataka,572201,13.31699,76.632845,"Rangapura, HLV road, Kalkere, Halkurike, Tiptur H.O, Ramachandrapura, Halepalya, Madenur, Mathihally, Dasarighatta, Bhyranayakanahalli, Belagarahali, Echanur, Gurugadahalli, Kallegowdanapalya, Kotanayakanahalli, K R Extn Tiptur, Sarthvally, Tadasur, Tiptur Bazar",Karnataka,geonames-pin
IND505467AAA,Husnabad_Greenmkt_D (Telangana),Husnabad,Telangana,505467,18.27622142857143,79.2755142857143,"Sriramulapalli, Kachapur, Regonda, Sunderagiri, Potharam, Parveda, Pandilla, Chigurumamidi, Gouravelli, Kuchanapalli, Husnabad (Karim Nagar), Samudrala, Potlapalli, Nawabpet",Telangana,geonames-pin
IND721139AAC,Panskura_Central_D_3 (West Bengal),Panskura,West Bengal,721139,22.4042,87.7175,"Panskura, Shyam Sundar Patna, Naranda, Kishorepur, Keshapat, Jotenarayan, Gopalnagar Hat, Goleghat, Dehati, Balidangri, Bakulda, Arisanda, Dalpara, Ratulia, Uttarmechogram, Sijgeria, Patanda",West Bengal,geonames-pin
IND732103AAA,Malda_krshnPly_DC (West Bengal),Malda,West Bengal,732103,25.1367,88.0923,"Kanchantar, Rajbati Ramnagar, Kamalabari, Kajigram Chandipur, Mukdumpur, Gour, Fulbari",West Bengal,geonames-pin
IND209801AAA,Unnao_VikasRam_D (Uttar Pradesh),Unnao,Uttar Pradesh,209801,26.60736363636364,80.75013636363637,"Ahesha, Kanta Guljarpur, Shadipur, Thana, Makoor, Jawaher Nager, Collectorate Unnao, Rainapur, Parenda, Unnao H.O, Raipur Garhi (M), Sonic, Csa Colony, Chandpur Jhalaei, Ugoo, Tikargadi, Takianigohi, S.N.C., Karowan, Nawai, Jaitipur, Chamrauli, Qila, Patari, Bhauli, Tikra, Sainta, Makhi, Sarosi, Kodara Sandana, Patiyara, Aterdhani, Singrosi, Jamuka, Gauraiya Kalan, Dipwal, Deeh, Sikandarpur Sihura, Rupau, Raukarna, Poora N Pansari, Pidna, Kursath, Kesar Ganj",Uttar Pradesh,geonames-pin
IND210001AAA,Banda_GayatriN_D (Uttar Pradesh),Banda,Uttar Pradesh,210001,25.493654347826087,80.48322173913043,"Khaptiha Kalan, Jaria, Lama, Kanwara, Chhoti Bazar, Bilgaon, Paprenda, Jamalpur, Mataundh, Bansi, Mawai, Basahari, Achharaund, Badokhar Khurd, Mahokhar, Alona, Parsaunda, Gureh, Durendi, Tindwara, Pachnehi, Hathaura, Masuri, Padui, Lucktara, Goeramugli, Ganchchha, Chhenahra Lalpur, Atarahat, Badokhar Bujurg, Banda Aliganj, Banda City, Banda D.C., Banda H.O, Banda Katra, Banda Kutchery, Banda R.S., Baraimanpur, Trivedi, Chhehraon, Ajeetpur, Mohanpurwa, Paigambarpur, Jaurahi, Girwan, Manipur",Uttar Pradesh,geonames-pin
IND121004AAC,Faridabad_MohnVRTL_D (Haryana),Faridabad,Haryana,121004,28.31958695652174,77.34871739130435,"Machhgar, Dayalpur, Dhauj, Panhera Khurd, Sagarpur, Mohna, Pali, Atali, Fatehpur Billoch, Gadpuri, Faridabad Sector 3, Baroli, Chawla Colony Ballabgarh, Chhainsa, Seekri, Deeg, N.T.P.C./sector-10 Faridabad, Neemka, Jawan, Gonchhi, Fatehpur Tagga, Ballabgarh, Amarpur",Haryana,geonames-pin
IND231205AAA,Chopan_PreetDPP_D (Uttar Pradesh),Chopan,Uttar Pradesh,231205,24.483,83.02263076923077,"Newari, Chopan, Sinduria, Kargara, Bharahari, Badgaon, Kanachh, Jugail, Chatarvar, Kharhara, Kudari, Adalganj, Salkhan",Uttar Pradesh,geonames-pin
IND501401AAC,Medchal_MROoffce_D (Telangana),Medchal,Telangana,501401,17.3029,78.45079999999999,"Rajbolaram, Nutankal, Ravalkol, Dabirpur, Gowdavalli, Girmapur, Athveli, Pudur, CMR College (Kandlakoya), Medchal",Telangana,geonames-pin
IND639104AAB,Kulithalai_AnnaNGR_D (Tamil Nadu),Kulithalai,Tamil Nadu,639104,10.9482,78.3769,"Kulittalai Periyapalam, Manathattai, Kulittalai Bazaar, Kulittalai H.O",Tamil Nadu,geonames-pin
IND826001AAC,Dhanbad_Central_D_4 (Jharkhand),Dhanbad,Jharkhand,826001,23.8293,86.4719,"Dhanbad Bazar, D.S.E., Dhanbad Hirapur, Cmrs, Housing Colony, Dhanbad H.O, Manaitand, Cmpf, Naya Bazar Wasseypur",Jharkhand,geonames-pin
IND854105AAA,Katihar_Shyndco_D (Bihar),Katihar,Bihar,854105,25.5259,87.5041,"Durgapur, Katihar H.O, Katihar Rs, Katihar Bara Bazar, Katihar Colony",Bihar,geonames-pin
IND263002AAA,Nainital_Sookhtal_D (Uttarakhand),Nainital,Uttarakhand,263002,,,,,
IND531036AAA,Chodavaram_BaljiDPP_D (Andhra Pradesh),Chodavaram,Andhra Pradesh,531036,17.7963375,82.84799583333334,"Bennavolu, Damunapalle, Timmannapalem, Chettupalle, Varahapuram, Mallam, Chodavaram, Rajam, Chakipalle, Chukkapalle, Adavi Agraharam, Kandipudi, Kannapalem, Jannavaram, Gogada Kothapalle, Turuvolu, R.Sivarampuram, Pakeersahebpeta, Kandepalli, Gowripatnam, Arjunagiri, Laxmipuram, Neelakantapuram, Pedagogada",Andhra Pradesh,geonames-pin
IND516101AAA,Koduru_MGRoad_D (Andhra Pradesh),Koduru,Andhra Pradesh,516101,14.132835294117646,79.2673294117647,"Reddivaripalli, Chiyyavaram, Kodur, Upparapalli, Kodur Rs, Srinivasa Nagar, Surapurajupalli, Venkatapathiraju Kandrika, Venkata Reddy Palli, Koneti Raju Kandrika, Lakshmigari Palli, Obanapalli, Barytes Factory, Vellavari Kandrika, Buduguntapalli, Kukkala Doddi, Settigunta",Andhra Pradesh,geonames-pin
IND523105AAA,Kandukur_LICOffce_D (Andhra Pradesh),Kandukur,Andhra Pradesh,523105,15.2096,79.7173,"Kandukur South, Kandukur Cutchery, Kandukur H.O",Andhra Pradesh,geonames-pin
IND741123AAB,Chapra_NagarDPP_D (West Bengal),Chapra,West Bengal,741123,23.4827,88.52149999999999,"Bangaljhi, Hridaypur, Mahakhola, Talukhuda, Ranabanda, Pipragachhi, Padmamala, Kalyandaha, Bagberia, Dompukuria, Dakshin Bahirgachhi, Charuitipi, Charatala, Lakshmipur",West Bengal,geonames-pin
IND383001AAA,Himmatnagar_DC (Gujarat),Himmatnagar,Gujarat,383001,23.68070869565217,73.06009565217391,"Hadiol, Berna, Gadhoda, Khed, Savgadh, Vishwamangalam, Viravada, Himatnagar H.O, Jambudi, Hapa, Kankrol, Katwad, Hajipura, Himatnagar Station Road, Navalpur, Bavsar, Parabada, Agiol, Sahebapura, Pural, Chandarni, Nava, Tajpuri",Gujarat,geonames-pin
IND562117AAA,Kanakapura_VaniThtr_D (Karnataka),Kanakapura,Karnataka,562117,12.598376190476191,77.28704761904763,"Kallahalli, Kanakapura, Chikkamuduvadi, Ganalu, Horalagallu, Tungani, Yadamaranahalli, Marlebekuppe, Marale, Kottagalu, Kanakapura Bazar, H.Kothanuru, Helagahalli, Kurupet, Torebekuppe, Alahalli, Achalu, Shivanahalli, Narayanapura, Venkatarayanadoddi, Malgal",Karnataka,geonames-pin
IND122001AAJ,Mahbubabad_Yellanda_D (Telangana),Mahbubabad,Telangana,122001,28.418000000000003,76.9839,"Gurgaon Kty., Khandsa Road, Urban Estate (Gurgaon), Arjun Nagar, Gurgaon H.O, Gurgaon South City I, New Colony (Gurgaon), Gurgaon Sector 17, Mini Sectt., Basai Road, Shivaji Nagar (Gurgaon)",Haryana,geonames-pin
IND624202AAA,Batlagundu_RTOofice_D (Tamil Nadu),Batlagundu,Tamil Nadu,624202,10.322,77.85800625,"Mallanampatti, Viralipatti, Yeluvanampatti, Venkatasrikottai, Kumbaraiyur, Kanavoipatti, Nuthalapuram, G.Thummalapatti, Kattakamanpatti, Kuzhipatti, Batlagundu, Pulathur, Reddiapatti, Poosaripatti, Batlagundu Bazar, Old Batlagundu",Tamil Nadu,geonames-pin
IND784001AAA,Tezpur_Mhbhirab_D (Assam),Tezpur,Assam,784001,26.78233333333333,92.8576,"Tezpur H.O, Hazarapar, Sonitpur, Mahabhairab, Kacharigaon, Tezpur Bazar",Assam,geonames-pin
IND305601AAC,Nasirabad_Central_DPP_2 (Rajasthan),Nasirabad,Rajasthan,305601,26.25969333333333,74.81559999999999,"Nasirabad H.O, Goyla, Shokalia, Bhagawant Pura, Derathu, Asha Pura, Bhatiyani, Arwar, Sanod, Dhal, Sarana, Lawera, Dilwara, Loharwara, Motipura",Rajasthan,geonames-pin
IND345021AAA,Pokhran_SttinDPP_D (Rajasthan),Pokhran,Rajasthan,345021,27.00675,71.19330555555557,"Modardi, Chowk, Dadhu, Jhabra, Gomat, Baghthal, Bamnu, Barath Ka Gaon, Pokaran City, Padroda, Jhalaria, Mandla, Nathusar, Pokaran, Ujlan, Kelawa, Lawan, Ratariya",Rajasthan,geonames-pin
IND277211AAA,Sahatwar_PnchmDPP_D (Uttar Pradesh),Sahatwar,Uttar Pradesh,277211,25.82721111111111,84.2953888888889,"Dumariya, Chnd Pur, Rohuan, Sahatwar, Kusaura, Puras, Bigahi, Binaha, Bisauli",Uttar Pradesh,geonames-pin
IND723101AAA,Purulia_GariDPP_D (West Bengal),Purulia,West Bengal,723101,23.2774,86.4183,"Purulia H.O, Purulia R.S., Chowkbazar (Puruliya), Jubli Compound, Alangidanga",West Bengal,geonames-pin
IND814133AAA,Godda_PushPlza_D (Jharkhand),Godda,Jharkhand,814133,24.82818888888889,87.23841111111112,"Lohbandha, Simarda, Hilaway, Amlo, Fasia, Gumma, Ghatkusmani, Gandhigram, Sarba, Saidapur, Ramla Dikwani, Nepura, Motiya Dumariya, Malrampur, Ghatdumariya, Deobandha, Malini, Makhni, Latauna, Lukluki, Kouribahiar, Khatnai, Jaminipaharpur, Haripur Gorbana, Gangtaklan, Chapri, Motia, Dubrajpur, Mohanpur, Godda College, Baksara, Pathra, Godda, Basantpur, Korkaghat, Maheshpur",Jharkhand,geonames-pin
IND425201AAA,Bhusawal_Samarth_D (Maharashtra),Bhusawal,Maharashtra,425201,21.0429,75.7393,"Sakegaon, Bhusawal Kutchery, Bhusawal Shivaji Nagar, Bhusawal H.O, Bhusawal Athawade Bazar",Maharashtra,geonames-pin
IND571430AAA,Malavalli_SulthnRd_D (Karnataka),Malavalli,Karnataka,571430,12.567764705882354,76.87591176470588,"Settihalli, Dugganahalli, Chottanahalli, Kundur, Malavalli, Madahalli, Nidaghatta, Sivasamudram, Hebbani, Gajanur, Ragibommanahalli, Malavalli Extn, Kandegala, Netkallu, Nelamakanahalli, Dasanadoddi, Talagavadi",Karnataka,geonames-pin
IND176110AAB,Sujanpur_SainkSCL_D (Himachal Pradesh),Sujanpur,Himachal Pradesh,176110,31.860683333333338,76.4903,"Sujanpur Tira, Charot, Kanerar, Bir Bagehra, Tira, Thana",Himachal Pradesh,geonames-pin
IND621010AAA,Thuraiyur_Mthrapuri_D (Tamil Nadu),Thuraiyur,Tamil Nadu,621010,11.2554,78.4921,"Turaiyur H.O, Turaiyur Bus Stand, Turaiyur Extension",Tamil Nadu,geonames-pin
IND764020AAC,Koraput_GhtimDPP_D (Orissa),Koraput,Orissa,764020,18.9973,83.0688,"Koraput H.O, Koraput Collectorate",Odisha,geonames-pin
IND305624AAA,Bijainagar_Central_DPP_1 (Rajasthan),Bijainagar,Rajasthan,305624,25.9799,74.70980909090909,"Bijainagar, Sathana, Singhawal, Barali, Ekal Singha, Baral, Shikhrani, Doulatpura, Badi, Nimera, Ratakot",Rajasthan,geonames-pin
IND000000ABG,Hyderabad_Bownplly_C (Telangana),Hyderabad,Telangana,000000,,,,,
IND781335AAA,Nalbari_Bhgtpura_D (Assam),Nalbari,Assam,781335,26.3796,91.2951,"Bidyapur, Khatabari, Nalbari H.O",Assam,geonames-pin
IND395001AAA,Surat_Central_D_9 (Gujarat),Surat,Gujarat,395001,21.2623,73.0694,"Athwalines, Gopipura, Govt. Medical College, Nanpura H.O",Gujarat,geonames-pin
IND401209AAA,Mumbai_Virar_DC (Maharashtra),Mumbai,Maharashtra,401209,19.36,73.3279,Nallosapare E,Maharashtra,geonames-pin
IND712410AAC,Tarkeshwar_Naraynpr_D (West Bengal),Tarkeshwar,West Bengal,712410,22.91775,88.05384230769232,"Gotan, Amarpur, Jamdara, Ketera, Talpur, Muidipur, Bishnupur, Sainta, Samserpur, Shyampur, Teghari, Kashipur, Chaulpatty, Madpur, Rasulpur, Bhata, Bhangamora, Baligori, Baidyapur Shibtala, Kumrul, Tarakeswar Math, Soaluk, Duttapur, Tarakeswar, Keshabchak, Ramnagar",West Bengal,geonames-pin
IND504293AAA,Asifabad_PaikjNGR_D (Telangana),Asifabad,Telangana,504293,19.529715384615383,78.57668461538461,"Kannergaon, Kerameri, Burguda, Babapur, Modi, Movad, Asifabad, Goyagaon, Gundi, Yellaram, Surdapur, Ada, Devapur",Telangana,geonames-pin
IND758001AAA,Kendujhar_Sirjudin_D (Orissa),Kendujhar,Orissa,758001,21.5371,85.7051,"Keonjhargarh H.O, Madhapur, Keonjhar Court, Keonjhar Mining School, Keonjhar Science College, Keonjhar New Markt",Odisha,geonames-pin
IND502220AAC,Zahirabad_Mohim_D (Telangana),Zahirabad,Telangana,502220,17.9554,78.2569,Zaheerabad H.O,Telangana,geonames-pin
IND793150AAA,Jowai_Ldthlabh_D (Meghalaya),Jowai,Meghalaya,793150,25.458704166666667,92.2843875,"Nongryngkoh, Yalang BO, Mawkaiaw, Nongbah, Sohmynting, Mupyut, Mihmyntdu, Mustem, Iawthymmai, Yooksi, Raliang, Trangblang, Kyndong Tuber, Mawkyndeng, Thangrain, Thadmuthlong, Sahsniang, Pdengshakap, Barato, Jarain, Mynso, Laskein, Shangpung, Jowai",Meghalaya,geonames-pin
IND576201AAA,Kundapura_DC (Karnataka),Kundapura,Karnataka,576201,13.6738,74.792,"Kundapura H.O, Gandhi-maidan, Kundapura Market",Karnataka,geonames-pin
IND785690AAB,Sonari_Central_DPP_1 (Assam),Sonari,Assam,785690,27.024600000000003,95.0163,"Aideopukhuri, Bekadolong, Bengenabari, Namtola, Teokghat, Sonari (Sibsagar)",Assam,geonames-pin
IND152024AAA,Jalalabad_Muktsar_D (Punjab),Jalalabad,Punjab,152024,30.9492,74.7637,"Ghubaya, Dhandi Qadim, Jalalabad (T), Bagge Ke Uttar, Pakka Kale Wala, Panje Ke Uttar, Ladhuwala Uttar, Chak Gulam Rasool Wala, Amir Khas, Jiwan Araian, Bahamni Wala, Lamochar Kalan, Jalalabad (W), Bsf Campus Chak Araian, Chak Saidoke",Punjab,geonames-pin
IND221401AAA,Bhadohi_Rajpura_D (Uttar Pradesh),Bhadohi,Uttar Pradesh,221401,25.391875,82.59885,"Katra Bazar (Varanasi), Bhadohi, Pipris, Sarroi, Uchetha, Asanao Bazar, Munsiladpur, Raya",Uttar Pradesh,geonames-pin
IND321001AAA,Bharatpur_DC (Rajasthan),Bharatpur,Rajasthan,321001,27.174988888888887,77.59110370370371,"Anahgatebharatpur, Undra, Chiksana, Bharatpur Agency, Sunari, Aghapur, Khemra, Bharatpur H.O, Tuhiya, Sogar, Ghusiyari, Malah, Bachhamdi Noh, Behnera, Forest Lodge, Ikran, Chichana, Barso, Gopalgarh BTP, Kotwalibharatpur, Ranjeet Nagar BTP, Mathura Gate BTP, Bharatpur City, Kumhergate BTP, Krishna Colony BTP, New Mandi BTP, Collectorate BTP",Rajasthan,geonames-pin
IND342601AAA,Piparcity_BsstdDPP_D (Rajasthan),Piparcity,Rajasthan,342601,26.664125,73.001995,"Hariyadhana, Siyara, Sindhipura, Khawaspura, Madaliya, Bhagasani, Buchakallan, Chirdani, Chodhan, Chokari Kallan, Nanan, Pipar Chopra Bazar, Ramaniyana, Ransi Gaon, Riyan, Sambhariya, Kosana, Khejarla, Pipar, Sathin",Rajasthan,geonames-pin
IND571438AAB,Srirangapatna_Bburynkpl_D (Karnataka),Srirangapatna,Karnataka,571438,12.6397,76.7928,Srirangapatna H.O,Karnataka,geonames-pin
IND628204AAA,Tirchchndr_Shnmgprm_D (Tamil Nadu),Tirchchndr,Tamil Nadu,628204,8.5714,78.1199,"Kayalpatnam Bazaar, Kayalpatnam",Tamil Nadu,geonames-pin
IND733129AAB,Kaliyaganj_Central_DPP_1 (West Bengal),Kaliyaganj,West Bengal,733129,25.86979090909091,88.16595,"Mudafat, Baghan, Kaliyaganj Collegepara, Raghunathpur, Radhikapur, Faridpur, Manoharpur, Malgaon, Tamchari Mathbari, Tarangapur, Tungail Bilpara, Puria, Madhabpur, Bhelai, Bhanail, Krishnabati, Dhankoil Hat, Kunor, Dalimgaon, Mahendraganj (North Dinajpur), Kaliyaganj, Akhanagar",West Bengal,geonames-pin
IND792001AAA,Tezu_Farmnala_D (Arunachal Pradesh),Tezu,Arunachal Pradesh,792001,27.9126,96.1288,"Tezu, Tindolong, Gohaingaon, Danglat, Changliang, Lohitpur, Loiliang, Tafragam, Tezu Govt. College",Arunachal Pradesh,geonames-pin
IND803116AAA,Rajgir_PnditNGR_D (Bihar),Rajgir,Bihar,803116,25.170394736842105,85.43605789473685,"Molanadih, Sirhari, Laranpur, Lahuar, Rajgir, Sithaura, Pathraura, Nahub, Veerayatan, Goror, Nimthu, Suhawanpur, Rajgir Kund, Barnausha, Nekpur, Karubigha, Meyar, Molanachak, Mukhtarganj",Bihar,geonames-pin
IND282001AAC,Agra_Idgah_L (Uttar Pradesh),Agra,Uttar Pradesh,282001,27.062847368421057,78.07986315789474,"Taj, Tajganj, Rakabganj, Balu Ganj, Namner, P.R.R, G. L. Emporiaumi, Sarai Khawaja, 509 Command, Deori Road, Indrapuram, Idgha Colony, Hotal Clarkshiraj, Sultan Pura, Agra H.O, Agra Barrcks, Sadar Bazar (Agra), 15 Btn PAC Agra, Seola Jat",Uttar Pradesh,geonames-pin
IND305404AAA,Kekri_LxmntDPP_D (Rajasthan),Kekri,Rajasthan,305404,25.931315384615385,75.07937692307692,"Sarsari, Ajgara, Kerot, Mevada Kalan, MEWADAKHURD, Sunpa, Pharkia, Bharai, Jetpura, Pranhera, Rampali, Kekri, Sanpla",Rajasthan,geonames-pin
IND250611AAA,Baraut_SrnprHwy_D (Uttar Pradesh),Baraut,Uttar Pradesh,250611,29.10714814814815,77.30052222222223,"Jaunmana, Audhapur, Baraut H.O, Chaubli, Dohja, Kotana, Nai Mandi Baraut, Nehru Rd. Baraut, Rajpur Khampur, Sadiqpur Sinoli, Shahpur Banoli, Teodhi, Alwalpur, Malakpur, Dhanaura Silver Nagar, Budhera, Dhikana, Shikohpur, Hilwari, Barawad, Khwaja Nagla, Lohadda, Gandhi Chowk Baraut, Gurana, Bazidpur, Luhari, Barka",Uttar Pradesh,geonames-pin
IND493118AAC,Bhatpara_TrengaRD_D (Chhattisgarh),Bhatpara,Chhattisgarh,493118,21.294694736842104,81.82373157894737,"Gurra, Kodwa, Bijradih, Karhi Bazar, Bhatapara Sadar Bazar, Sikari Kesli, Borsi, Dhaneli, Mopka, Koliha, Tarenga, Singarpur, Bitkuli, Datrengi, Jaraud, Nipania R.S, Bhatapara, Rohra, Deori",Chhattisgarh,geonames-pin
IND577535AAC,Molakalmuru_KnsgraRD_D (Karnataka),Molakalmuru,Karnataka,577535,14.40975,76.60733,"Rayapura, Byrapura, Molakalmuru, Hangal, Tumkurlahalli, Chikkobanahally, Chikkerahally, Hirekerehally, Nagasamudra, Siddapura",Karnataka,geonames-pin
IND362220AAA,Junagadh_keshod_DC (Gujarat),Junagadh,Gujarat,362220,21.338142857142856,70.18511904761904,"Keshod, Panchala, Osa, Simrolibava, Keshod Aerodrome, Balagam, Motighansari, Akhodad So, Padodar, Movana, Sandha, Khamidana, Char, Divrana, Fulrama, Nanighansari, Khirsara Ghed, Bhatsimroli, Chandigadh, Pipli, Nunarda",Gujarat,geonames-pin
IND410401AAA,Lonavala_NngrgnRd_D (Maharashtra),Lonavala,Maharashtra,410401,18.7528,73.4057,"Lonavala Bazar, Ambavane, Kusgaon BK, Lonavala",Maharashtra,geonames-pin
IND670643AAA,Kuthuparamba_IdstrlAr_D (Kerala),Kuthuparamba,Kerala,670643,11.8408,75.6093,"Kuthuparamba, Kottayam Malabar, Sankaranellur, Mangattidam, Mooriyad, Pachapoika, Manantheri, Ayithara Mambram",Kerala,geonames-pin
IND244221AAA,Amroha_SamitiRd_D (Uttar Pradesh),Amroha,Uttar Pradesh,244221,28.89875333333333,78.47911333333333,"Gajana, Kailsa, Papsara, Gularia, Jalajpur Dhana, Mundha Khera, Nanhera Aliarpur, Qazi Sarai Urf Kankar Sarai, Amroha Shahi Chabutra, Bahadur Pur Khurd, Hajarpur Jamania, Amroha H.O, Amroha Bazar, Telipurmali, Buderna",Uttar Pradesh,geonames-pin
IND363421AAB,Limbdi_Busstand_D (Gujarat),Limbdi,Gujarat,363421,22.552604761904764,71.8666,"Limbdi, Bhoika, Gedi, Jambu, Vanala, Raska, Untadi, Tuva, Tokrala, Sauka, Motatimbla, Choki, Chachana, Bhathan, Bhalgamda, Ankevaliya, Katariya, Vadod, Baldana, Borna, Samla",Gujarat,geonames-pin
